;Make;Model;Year;HP;Cilindros;Transmision;Tipo Traccion;Autopista MPG;Ciudad MPG;Precio
5463;Volkswagen;Golf;2016;170.0;4.0;Manual;Tracción Delantera;37;25;20175
5464;Volkswagen;Golf;2016;170.0;4.0;Manual;Tracción Delantera;37;25;19575
5465;Volkswagen;Golf;2016;170.0;4.0;Automatico;Tracción Delantera;36;25;21275
5466;Volkswagen;Golf;2017;170.0;4.0;Automatico;Tracción Delantera;35;25;20995
5467;Volkswagen;Golf;2017;170.0;4.0;Automatico;Tracción Delantera;35;25;22695
5468;Volkswagen;Golf;2017;170.0;4.0;Manual;Tracción Delantera;36;25;21595
5469;Volkswagen;Golf;2017;170.0;4.0;Manual;Tracción Delantera;36;25;19895
5470;Pontiac;Grand Am;2003;175.0;6.0;Automatico;Tracción Delantera;27;18;22940
5471;Pontiac;Grand Am;2003;175.0;6.0;Automatico;Tracción Delantera;27;18;21690
5472;Pontiac;Grand Am;2003;140.0;4.0;Manual;Tracción Delantera;30;22;17070
5473;Pontiac;Grand Am;2003;170.0;6.0;Automatico;Tracción Delantera;27;18;21240
5476;Pontiac;Grand Am;2003;140.0;4.0;Manual;Tracción Delantera;30;22;18890
5477;Pontiac;Grand Am;2004;140.0;4.0;Manual;Tracción Delantera;33;23;17070
5478;Pontiac;Grand Am;2004;175.0;6.0;Automatico;Tracción Delantera;27;18;23530
5479;Pontiac;Grand Am;2004;175.0;6.0;Automatico;Tracción Delantera;27;18;22280
5481;Pontiac;Grand Am;2004;170.0;6.0;Automatico;Tracción Delantera;27;18;21830
5482;Pontiac;Grand Am;2004;140.0;4.0;Manual;Tracción Delantera;33;23;19555
5484;Pontiac;Grand Am;2005;175.0;6.0;Automatico;Tracción Delantera;27;18;23750
5485;Pontiac;Grand Am;2005;175.0;6.0;Automatico;Tracción Delantera;27;18;22500
5486;Pontiac;Grand Am;2005;140.0;4.0;Automatico;Tracción Delantera;31;22;20090
5487;Dodge;Grand Caravan;2015;283.0;6.0;Automatico;Tracción Delantera;25;17;30995
5488;Dodge;Grand Caravan;2015;283.0;6.0;Automatico;Tracción Delantera;25;17;27395
5489;Dodge;Grand Caravan;2015;283.0;6.0;Automatico;Tracción Delantera;25;17;21795
5490;Dodge;Grand Caravan;2015;283.0;6.0;Automatico;Tracción Delantera;25;17;24245
5491;Dodge;Grand Caravan;2015;283.0;6.0;Automatico;Tracción Delantera;25;17;28395
5492;Dodge;Grand Caravan;2015;283.0;6.0;Automatico;Tracción Delantera;25;17;25245
5493;Dodge;Grand Caravan;2016;283.0;6.0;Automatico;Tracción Delantera;25;17;25095
5494;Dodge;Grand Caravan;2016;283.0;6.0;Automatico;Tracción Delantera;25;17;22595
5495;Dodge;Grand Caravan;2016;283.0;6.0;Automatico;Tracción Delantera;25;17;28295
5496;Dodge;Grand Caravan;2016;283.0;6.0;Automatico;Tracción Delantera;25;17;31495
5497;Dodge;Grand Caravan;2016;283.0;6.0;Automatico;Tracción Delantera;25;17;26195
5498;Dodge;Grand Caravan;2016;283.0;6.0;Automatico;Tracción Delantera;25;17;29395
5499;Dodge;Grand Caravan;2017;283.0;6.0;Automatico;Tracción Delantera;25;17;29395
5500;Dodge;Grand Caravan;2017;283.0;6.0;Automatico;Tracción Delantera;25;17;26695
5501;Dodge;Grand Caravan;2017;283.0;6.0;Automatico;Tracción Delantera;25;17;32395
5502;Dodge;Grand Caravan;2017;283.0;6.0;Automatico;Tracción Delantera;25;17;23995
5503;Pontiac;Grand Prix;2006;260.0;6.0;Automatico;Tracción Delantera;26;17;24330
5504;Pontiac;Grand Prix;2006;303.0;8.0;Automatico;Tracción Delantera;25;16;27330
5505;Pontiac;Grand Prix;2006;200.0;6.0;Automatico;Tracción Delantera;28;18;21330
5506;Pontiac;Grand Prix;2007;303.0;8.0;Automatico;Tracción Delantera;25;16;28815
5507;Pontiac;Grand Prix;2007;260.0;6.0;Automatico;Tracción Delantera;26;17;24735
5508;Pontiac;Grand Prix;2007;200.0;6.0;Automatico;Tracción Delantera;28;18;21815
5509;Pontiac;Grand Prix;2008;200.0;6.0;Automatico;Tracción Delantera;28;18;22210
5510;Pontiac;Grand Prix;2008;303.0;8.0;Automatico;Tracción Delantera;25;16;29325
5511;Suzuki;Grand Vitara;2011;166.0;4.0;Automatico;Traccion Trasera;25;19;23449
5512;Suzuki;Grand Vitara;2011;166.0;4.0;Automatico;4x4;23;19;24949
5513;Suzuki;Grand Vitara;2011;166.0;4.0;Manual;Traccion Trasera;26;19;19299
5514;Suzuki;Grand Vitara;2011;166.0;4.0;Automatico;4x4;23;19;22549
5515;Suzuki;Grand Vitara;2011;166.0;4.0;Automatico;4x4;23;19;22899
5516;Suzuki;Grand Vitara;2011;166.0;4.0;Automatico;Traccion Trasera;25;19;21099
5517;Suzuki;Grand Vitara;2012;166.0;4.0;Automatico;4x4;23;19;23949
5518;Suzuki;Grand Vitara;2012;166.0;4.0;Automatico;Traccion Trasera;25;19;21399
5519;Suzuki;Grand Vitara;2012;166.0;4.0;Automatico;4x4;23;19;25249
5520;Suzuki;Grand Vitara;2012;166.0;4.0;Automatico;Traccion Trasera;25;19;22299
5521;Suzuki;Grand Vitara;2012;166.0;4.0;Manual;Traccion Trasera;26;19;19499
5522;Suzuki;Grand Vitara;2012;166.0;4.0;Automatico;4x4;23;19;22849
5523;Suzuki;Grand Vitara;2012;166.0;4.0;Automatico;Traccion Trasera;25;19;23749
5524;Suzuki;Grand Vitara;2013;166.0;4.0;Automatico;4x4;23;19;23799
5525;Suzuki;Grand Vitara;2013;166.0;4.0;Automatico;4x4;23;19;25949
5526;Suzuki;Grand Vitara;2013;166.0;4.0;Automatico;Traccion Trasera;25;19;22349
5527;Suzuki;Grand Vitara;2013;166.0;4.0;Manual;Traccion Trasera;26;19;19949
5528;Suzuki;Grand Vitara;2013;166.0;4.0;Automatico;Traccion Trasera;25;19;24449
5529;Chrysler;Grand Voyager;2000;158.0;6.0;Automatico;Tracción Delantera;23;16;2169
5530;Chrysler;Grand Voyager;2000;158.0;6.0;Automatico;Tracción Delantera;23;16;2266
5531;Plymouth;Grand Voyager;1998;150.0;6.0;Automatico;Tracción Delantera;24;17;2000
5532;Plymouth;Grand Voyager;1998;150.0;6.0;Automatico;Tracción Delantera;24;17;2048
5533;Plymouth;Grand Voyager;1998;150.0;6.0;Automatico;Tracción Delantera;22;17;2000
5534;Plymouth;Grand Voyager;1999;158.0;6.0;Automatico;Tracción Delantera;22;16;2055
5535;Plymouth;Grand Voyager;1999;158.0;6.0;Automatico;Tracción Delantera;22;16;2152
5536;Plymouth;Grand Voyager;1999;158.0;6.0;Automatico;Tracción Delantera;22;16;2234
5537;Plymouth;Grand Voyager;2000;158.0;6.0;Automatico;Tracción Delantera;23;16;2331
5538;Plymouth;Grand Voyager;2000;158.0;6.0;Automatico;Tracción Delantera;23;16;2267
5562;Lexus;GS 200t;2016;241.0;4.0;Automatico;Traccion Trasera;30;21;53285
5563;Lexus;GS 200t;2016;241.0;4.0;Automatico;Traccion Trasera;33;22;45615
5564;Lexus;GS 200t;2017;241.0;4.0;Automatico;Traccion Trasera;32;22;46310
5565;Lexus;GS 200t;2017;241.0;4.0;Automatico;Traccion Trasera;30;21;53980
5566;Lexus;GS 300;2004;220.0;6.0;Automatico;Traccion Trasera;23;16;38875
5567;Lexus;GS 300;2005;220.0;6.0;Automatico;Traccion Trasera;23;16;38875
5568;Lexus;GS 300;2006;245.0;6.0;Automatico;Traccion Trasera;27;19;43150
5569;Lexus;GS 300;2006;245.0;6.0;Automatico;AWD Tracción integral;25;19;45100
5570;Lexus;GS 350;2015;306.0;6.0;Automatico;Traccion Trasera;29;19;55070
5571;Lexus;GS 350;2015;306.0;6.0;Automatico;Traccion Trasera;29;19;48600
5572;Lexus;GS 350;2015;306.0;6.0;Automatico;AWD Tracción integral;26;19;57330
5573;Lexus;GS 350;2015;306.0;6.0;Automatico;AWD Tracción integral;26;19;50850
5574;Lexus;GS 350;2016;311.0;6.0;Automatico;Traccion Trasera;29;20;50000
5575;Lexus;GS 350;2016;311.0;6.0;Automatico;Traccion Trasera;28;19;54115
5576;Lexus;GS 350;2016;311.0;6.0;Automatico;AWD Tracción integral;26;19;50470
5577;Lexus;GS 350;2017;311.0;6.0;Automatico;Traccion Trasera;28;20;50695
5578;Lexus;GS 350;2017;311.0;6.0;Automatico;Traccion Trasera;27;19;54810
5579;Lexus;GS 350;2017;311.0;6.0;Automatico;AWD Tracción integral;26;19;50365
5580;Lexus;GS 350;2017;311.0;6.0;Automatico;AWD Tracción integral;26;19;56555
5581;Lexus;GS 400;1998;300.0;8.0;Automatico;Traccion Trasera;21;15;3542
5582;Lexus;GS 400;1999;300.0;8.0;Automatico;Traccion Trasera;22;16;3741
5583;Lexus;GS 400;2000;300.0;8.0;Automatico;Traccion Trasera;22;16;3965
5584;Lexus;GS 430;2005;300.0;8.0;Automatico;Traccion Trasera;22;16;47975
5585;Lexus;GS 430;2006;300.0;8.0;Automatico;Traccion Trasera;23;16;51375
5586;Lexus;GS 430;2007;290.0;8.0;Automatico;Traccion Trasera;23;16;52375
5587;Lexus;GS 450h;2014;338.0;6.0;Automatico;Traccion Trasera;34;29;60430
5588;Lexus;GS 450h;2015;338.0;6.0;Automatico;Traccion Trasera;34;29;61330
5589;Lexus;GS 450h;2016;338.0;6.0;Automatico;Traccion Trasera;34;29;63080
5590;Lexus;GS 460;2009;342.0;8.0;Automatico;Traccion Trasera;24;17;53470
5591;Lexus;GS 460;2010;342.0;8.0;Automatico;Traccion Trasera;24;17;54070
5592;Lexus;GS 460;2011;342.0;8.0;Automatico;Traccion Trasera;24;17;55370
5604;Volkswagen;GTI;2012;200.0;4.0;Manual;Tracción Delantera;31;21;26275
5605;Volkswagen;GTI;2012;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;31695
5606;Volkswagen;GTI;2012;200.0;4.0;Manual;Tracción Delantera;31;21;24595
5607;Volkswagen;GTI;2012;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;25095
5608;Volkswagen;GTI;2012;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;27375
5610;Volkswagen;GTI;2012;200.0;4.0;Manual;Tracción Delantera;31;21;29995
5611;Volkswagen;GTI;2012;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;29545
5612;Volkswagen;GTI;2012;200.0;4.0;Manual;Tracción Delantera;31;21;27845
5613;Volkswagen;GTI;2012;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;31095
5614;Volkswagen;GTI;2012;200.0;4.0;Manual;Tracción Delantera;31;21;28445
5618;Volkswagen;GTI;2012;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;28945
5619;Volkswagen;GTI;2012;200.0;4.0;Manual;Tracción Delantera;31;21;23995
5624;Volkswagen;GTI;2012;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;25695
5625;Volkswagen;GTI;2012;200.0;4.0;Manual;Tracción Delantera;31;21;26875
5626;Volkswagen;GTI;2012;200.0;4.0;Manual;Tracción Delantera;31;21;30595
5628;Volkswagen;GTI;2012;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;27975
5636;Volkswagen;GTI;2013;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;29895
5637;Volkswagen;GTI;2013;200.0;4.0;Manual;Tracción Delantera;31;21;29695
5638;Volkswagen;GTI;2013;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;30795
5639;Volkswagen;GTI;2013;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;25300
5640;Volkswagen;GTI;2013;200.0;4.0;Manual;Tracción Delantera;31;21;24200
5641;Volkswagen;GTI;2013;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;25895
5642;Volkswagen;GTI;2013;200.0;4.0;Manual;Tracción Delantera;31;21;30995
5643;Volkswagen;GTI;2013;200.0;4.0;Manual;Tracción Delantera;31;21;30395
5645;Volkswagen;GTI;2013;200.0;4.0;Manual;Tracción Delantera;31;21;28795
5646;Volkswagen;GTI;2013;200.0;4.0;Manual;Tracción Delantera;31;21;25095
5647;Volkswagen;GTI;2013;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;28395
5648;Volkswagen;GTI;2013;200.0;4.0;Manual;Tracción Delantera;31;21;27295
5649;Volkswagen;GTI;2013;200.0;4.0;Manual;Tracción Delantera;31;21;28195
5650;Volkswagen;GTI;2013;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;31495
5652;Volkswagen;GTI;2013;200.0;4.0;Manual;Tracción Delantera;31;21;24795
5653;Volkswagen;GTI;2013;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;26195
5656;Volkswagen;GTI;2013;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;32095
5658;Volkswagen;GTI;2013;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;27895
5660;Volkswagen;GTI;2013;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;29295
5664;Volkswagen;GTI;2013;200.0;4.0;Manual;Tracción Delantera;31;21;26795
5676;Volkswagen;GTI;2014;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;26195
5677;Volkswagen;GTI;2014;200.0;4.0;Manual;Tracción Delantera;31;21;29695
5678;Volkswagen;GTI;2014;200.0;4.0;Manual;Tracción Delantera;31;21;25095
5679;Volkswagen;GTI;2014;200.0;4.0;Manual Automatica;Tracción Delantera;33;24;30795
5680;Pontiac;GTO;2004;350.0;8.0;Automatico;Traccion Trasera;20;15;31795
5681;Pontiac;GTO;2005;400.0;8.0;Automatico;Traccion Trasera;19;14;32295
5682;Pontiac;GTO;2006;400.0;8.0;Automatico;Traccion Trasera;19;14;31290
5683;Lexus;GX 460;2015;301.0;8.0;Automatico;4x4;20;15;49485
5684;Lexus;GX 460;2015;301.0;8.0;Automatico;4x4;20;15;61115
5685;Lexus;GX 460;2016;301.0;8.0;Automatico;4x4;20;15;50780
5686;Lexus;GX 460;2016;301.0;8.0;Automatico;4x4;20;15;62155
5687;Lexus;GX 460;2017;301.0;8.0;Automatico;4x4;18;15;51280
5688;Lexus;GX 460;2017;301.0;8.0;Automatico;4x4;18;15;62980
5689;Lexus;GX 470;2007;263.0;8.0;Automatico;4x4;18;14;46635
5690;Lexus;GX 470;2008;263.0;8.0;Automatico;4x4;18;14;47315
5691;Lexus;GX 470;2009;263.0;8.0;Automatico;4x4;18;14;47615
5692;HUMMER;H3;2008;242.0;5.0;Manual;4x4;18;13;39290
5693;HUMMER;H3;2008;242.0;5.0;Manual;4x4;18;13;30995
5694;HUMMER;H3;2008;300.0;8.0;Automatico;4x4;16;13;39560
5695;HUMMER;H3;2009;242.0;5.0;Manual;4x4;18;14;33390
5696;HUMMER;H3;2009;242.0;5.0;Automatico;4x4;18;14;43130
5697;HUMMER;H3;2009;300.0;8.0;Automatico;4x4;16;13;41705
5698;HUMMER;H3;2010;300.0;8.0;Automatico;4x4;16;13;41705
5699;HUMMER;H3;2010;239.0;5.0;Manual;4x4;18;14;33390
5700;HUMMER;H3;2010;239.0;5.0;Automatico;4x4;18;14;38365
5701;HUMMER;H3;2010;239.0;5.0;Manual;4x4;18;14;35960
5702;HUMMER;H3T;2009;239.0;5.0;Manual;4x4;18;14;30750
5703;HUMMER;H3T;2009;300.0;8.0;Automatico;4x4;16;13;36015
5704;HUMMER;H3T;2010;300.0;8.0;Automatico;4x4;16;13;39205
5705;HUMMER;H3T;2010;239.0;5.0;Manual;4x4;18;14;30915
5706;HUMMER;H3T;2010;239.0;5.0;Automatico;4x4;18;14;36355
5707;HUMMER;H3T;2010;300.0;8.0;Automatico;4x4;16;13;35680
5708;HUMMER;H3T;2010;239.0;5.0;Manual;4x4;18;14;33485
5709;Chevrolet;HHR;2009;155.0;4.0;Automatico;Tracción Delantera;30;22;20720
5710;Chevrolet;HHR;2009;260.0;4.0;Manual;Tracción Delantera;29;21;25135
5711;Chevrolet;HHR;2009;155.0;4.0;Manual;Tracción Delantera;32;22;18720
5712;Chevrolet;HHR;2009;260.0;4.0;Manual;Tracción Delantera;29;21;24815
5713;Chevrolet;HHR;2009;155.0;4.0;Manual;Tracción Delantera;32;22;19030
5714;Chevrolet;HHR;2009;155.0;4.0;Automatico;Tracción Delantera;30;22;21030
5715;Chevrolet;HHR;2010;155.0;4.0;Manual;Tracción Delantera;32;22;20030
5716;Chevrolet;HHR;2010;155.0;4.0;Manual;Tracción Delantera;32;22;18720
5717;Chevrolet;HHR;2010;260.0;4.0;Manual;Tracción Delantera;29;21;26255
5718;Chevrolet;HHR;2010;155.0;4.0;Manual;Tracción Delantera;32;22;19720
5719;Chevrolet;HHR;2010;155.0;4.0;Manual;Tracción Delantera;32;22;19030
5720;Chevrolet;HHR;2011;155.0;4.0;Manual;Tracción Delantera;32;22;18720
5721;Chevrolet;HHR;2011;155.0;4.0;Manual;Tracción Delantera;32;22;19030
5722;Chevrolet;HHR;2011;155.0;4.0;Manual;Tracción Delantera;32;22;19720
5723;Toyota;Highlander Hybrid;2014;280.0;6.0;Automatico;AWD Tracción integral;28;27;47300
5724;Toyota;Highlander Hybrid;2014;280.0;6.0;Automatico;AWD Tracción integral;28;27;49790
5725;Toyota;Highlander Hybrid;2015;280.0;6.0;Automatico;AWD Tracción integral;28;27;47850
5726;Toyota;Highlander Hybrid;2015;280.0;6.0;Automatico;AWD Tracción integral;28;27;50340
5727;Toyota;Highlander Hybrid;2016;280.0;6.0;Automatico;AWD Tracción integral;28;27;50485
5728;Toyota;Highlander Hybrid;2016;280.0;6.0;Automatico;AWD Tracción integral;28;27;47870
5729;Toyota;Highlander;2015;270.0;6.0;Automatico;AWD Tracción integral;24;18;34750
5730;Toyota;Highlander;2015;270.0;6.0;Automatico;Tracción Delantera;25;19;31070
5731;Toyota;Highlander;2015;270.0;6.0;Automatico;AWD Tracción integral;24;18;44140
5732;Toyota;Highlander;2015;270.0;6.0;Automatico;AWD Tracción integral;24;18;38050
5733;Toyota;Highlander;2015;270.0;6.0;Automatico;AWD Tracción integral;24;18;41650
5734;Toyota;Highlander;2015;270.0;6.0;Automatico;Tracción Delantera;25;19;42680
5735;Toyota;Highlander;2015;270.0;6.0;Automatico;AWD Tracción integral;24;18;32530
5736;Toyota;Highlander;2015;185.0;4.0;Automatico;Tracción Delantera;25;20;29765
5737;Toyota;Highlander;2015;270.0;6.0;Automatico;Tracción Delantera;25;19;33290
5738;Toyota;Highlander;2015;270.0;6.0;Automatico;Tracción Delantera;25;19;36590
5739;Toyota;Highlander;2015;270.0;6.0;Automatico;Tracción Delantera;25;19;40190
5740;Toyota;Highlander;2016;270.0;6.0;Automatico;Tracción Delantera;25;19;34395
5741;Toyota;Highlander;2016;270.0;6.0;Automatico;AWD Tracción integral;24;18;38775
5742;Toyota;Highlander;2016;185.0;4.0;Automatico;Tracción Delantera;25;20;30490
5743;Toyota;Highlander;2016;270.0;6.0;Automatico;AWD Tracción integral;24;18;42375
5744;Toyota;Highlander;2016;270.0;6.0;Automatico;AWD Tracción integral;24;18;44990
5745;Toyota;Highlander;2016;270.0;6.0;Automatico;AWD Tracción integral;24;18;33475
5746;Toyota;Highlander;2016;270.0;6.0;Automatico;Tracción Delantera;25;19;43530
5747;Toyota;Highlander;2016;270.0;6.0;Automatico;Tracción Delantera;25;19;32015
5748;Toyota;Highlander;2016;270.0;6.0;Automatico;Tracción Delantera;25;19;40915
5749;Toyota;Highlander;2016;270.0;6.0;Automatico;AWD Tracción integral;24;18;35855
5750;Toyota;Highlander;2016;270.0;6.0;Automatico;Tracción Delantera;25;19;37315
5752;Honda;HR-V;2016;141.0;4.0;Automatico;Tracción Delantera;35;28;22065
5753;Honda;HR-V;2016;141.0;4.0;Automatico;AWD Tracción integral;32;27;23365
5754;Honda;HR-V;2016;141.0;4.0;Automatico;Tracción Delantera;35;28;20015
5755;Honda;HR-V;2016;141.0;4.0;Automatico;AWD Tracción integral;32;27;25990
5756;Honda;HR-V;2016;141.0;4.0;Automatico;AWD Tracción integral;32;27;21315
5757;Honda;HR-V;2016;141.0;4.0;Automatico;Tracción Delantera;35;28;24690
5758;Honda;HR-V;2016;141.0;4.0;Manual;Tracción Delantera;34;25;19215
5759;Honda;HR-V;2016;141.0;4.0;Manual;Tracción Delantera;34;25;21265
5760;Honda;HR-V;2017;141.0;4.0;Automatico;Tracción Delantera;34;28;22215
5761;Honda;HR-V;2017;141.0;4.0;Automatico;AWD Tracción integral;31;27;23515
5762;Honda;HR-V;2017;141.0;4.0;Automatico;Tracción Delantera;34;28;20165
5763;Honda;HR-V;2017;141.0;4.0;Automatico;AWD Tracción integral;31;27;26140
5764;Honda;HR-V;2017;141.0;4.0;Automatico;Tracción Delantera;34;28;24840
5765;Honda;HR-V;2017;141.0;4.0;Manual;Tracción Delantera;33;25;19365
5766;Honda;HR-V;2017;141.0;4.0;Automatico;AWD Tracción integral;31;27;21465
5767;Honda;HR-V;2017;141.0;4.0;Manual;Tracción Delantera;33;25;21415
5781;Infiniti;I30;1999;190.0;6.0;Automatico;Tracción Delantera;25;18;2288
5782;Infiniti;I30;1999;190.0;6.0;Manual;Tracción Delantera;24;19;2433
5783;Infiniti;I30;2000;227.0;6.0;Automatico;Tracción Delantera;25;17;2648
5784;Infiniti;I30;2000;227.0;6.0;Automatico;Tracción Delantera;25;17;2552
5785;Infiniti;I30;2001;227.0;6.0;Automatico;Tracción Delantera;24;17;31790
5786;Infiniti;I30;2001;227.0;6.0;Automatico;Tracción Delantera;24;17;29715
5787;Infiniti;I35;2002;255.0;6.0;Automatico;Tracción Delantera;24;17;28750
5788;Infiniti;I35;2003;255.0;6.0;Automatico;Tracción Delantera;24;17;29100
5789;Infiniti;I35;2004;255.0;6.0;Automatico;Tracción Delantera;24;17;30600
5795;Scion;iA;2016;106.0;4.0;Manual;Tracción Delantera;41;31;15700
5798;Acura;ILX;2015;201.0;4.0;Manual;Tracción Delantera;31;22;29350
5799;Acura;ILX;2015;150.0;4.0;Automatico;Tracción Delantera;35;24;31750
5800;Acura;ILX;2015;150.0;4.0;Automatico;Tracción Delantera;35;24;29350
5801;Acura;ILX;2015;150.0;4.0;Automatico;Tracción Delantera;35;24;27050
5802;Acura;ILX;2016;201.0;4.0;Manual Automatica;Tracción Delantera;36;25;34890
5803;Acura;ILX;2016;201.0;4.0;Manual Automatica;Tracción Delantera;36;25;29900
5804;Acura;ILX;2016;201.0;4.0;Manual Automatica;Tracción Delantera;36;25;29200
5805;Acura;ILX;2016;201.0;4.0;Manual Automatica;Tracción Delantera;36;25;31890
5806;Acura;ILX;2016;201.0;4.0;Manual Automatica;Tracción Delantera;36;25;32900
5807;Acura;ILX;2016;201.0;4.0;Manual Automatica;Tracción Delantera;36;25;27900
5808;Acura;ILX;2017;201.0;4.0;Manual Automatica;Tracción Delantera;35;25;32990
5809;Acura;ILX;2017;201.0;4.0;Manual Automatica;Tracción Delantera;35;25;29290
5810;Acura;ILX;2017;201.0;4.0;Manual Automatica;Tracción Delantera;35;25;31980
5811;Acura;ILX;2017;201.0;4.0;Manual Automatica;Tracción Delantera;35;25;34980
5812;Acura;ILX;2017;201.0;4.0;Manual Automatica;Tracción Delantera;35;25;27990
5813;Acura;ILX;2017;201.0;4.0;Manual Automatica;Tracción Delantera;35;25;29990
5814;Chevrolet;Impala Limited;2014;300.0;6.0;Automatico;Tracción Delantera;30;18;26840
5815;Chevrolet;Impala Limited;2014;300.0;6.0;Automatico;Tracción Delantera;30;18;25830
5816;Chevrolet;Impala Limited;2014;300.0;6.0;Automatico;Tracción Delantera;30;18;30535
5817;Chevrolet;Impala Limited;2015;300.0;6.0;Automatico;Tracción Delantera;30;18;26840
5818;Chevrolet;Impala Limited;2015;300.0;6.0;Automatico;Tracción Delantera;30;18;25830
5819;Chevrolet;Impala Limited;2015;300.0;6.0;Automatico;Tracción Delantera;30;18;30535
5820;Chevrolet;Impala Limited;2016;300.0;6.0;Automatico;Tracción Delantera;30;18;26840
5821;Chevrolet;Impala Limited;2016;300.0;6.0;Automatico;Tracción Delantera;30;18;30535
5822;Chevrolet;Impala Limited;2016;300.0;6.0;Automatico;Tracción Delantera;30;18;25830
5823;Chevrolet;Impala;2015;195.0;4.0;Automatico;Tracción Delantera;31;21;34465
5824;Chevrolet;Impala;2015;195.0;4.0;Automatico;Tracción Delantera;31;21;27060
5826;Chevrolet;Impala;2015;305.0;6.0;Automatico;Tracción Delantera;29;19;35440
5827;Chevrolet;Impala;2015;305.0;6.0;Automatico;Tracción Delantera;29;19;30285
5828;Chevrolet;Impala;2015;195.0;4.0;Automatico;Tracción Delantera;31;21;29310
5832;Chevrolet;Impala;2016;305.0;6.0;Automatico;Tracción Delantera;29;19;35540
5834;Chevrolet;Impala;2016;305.0;6.0;Automatico;Tracción Delantera;29;19;30435
5835;Chevrolet;Impala;2016;195.0;4.0;Automatico;Tracción Delantera;31;22;27095
5836;Chevrolet;Impala;2016;195.0;4.0;Automatico;Tracción Delantera;31;22;29460
5838;Chevrolet;Impala;2017;305.0;6.0;Automatico;Tracción Delantera;28;19;35645
5844;Subaru;Impreza WRX;2013;265.0;4.0;Manual;AWD Tracción integral;25;19;28295
5845;Subaru;Impreza WRX;2013;265.0;4.0;Manual;AWD Tracción integral;25;19;29295
5846;Subaru;Impreza WRX;2013;305.0;4.0;Manual;AWD Tracción integral;23;17;36295
5847;Subaru;Impreza WRX;2013;305.0;4.0;Manual;AWD Tracción integral;23;17;37645
5848;Subaru;Impreza WRX;2013;305.0;4.0;Manual;AWD Tracción integral;23;17;34295
5849;Subaru;Impreza WRX;2013;265.0;4.0;Manual;AWD Tracción integral;25;19;25795
5853;Subaru;Impreza WRX;2014;265.0;4.0;Manual;AWD Tracción integral;25;19;28495
